table_year,categoria,marca,modelo,versao,motor,propulsao,transmissao,combustivel,kml_etanol_cidade,kml_etanol_estrada,kml_gasolina_cidade,kml_gasolina_estrada,kml_eletrico_cidade,kml_eletrico_estrada,consumo_mj_km,autonomia_eletrica_km,classificacao_pbe,classificacao_geral,selo_conpet
2023,Comercial,FIAT,DUCATO,CARGO,2.0 T,Combustão,M-6,D,,,10.0,9.9,,,2.70,,B,D,-
2023,Comercial,FIAT,DUCATO,MAXICARGO,2.0 T,Combustão,M-6,D,,,10.0,9.9,,,2.70,,B,D,-
2023,Comercial,FIAT,DUCATO,MULTI 13M,2.0 T,Combustão,M-6,D,,,10.0,9.8,,,2.71,,B,D,-
2023,Comercial,FIAT,DUCATO,MB EXEC-17,2.0 T,Combustão,M-6,D,,,9.5,9.3,,,2.86,,C,D,-
2023,Comercial,FIAT,DUCATO,MB COMF-19,2.0 T,Combustão,M-6,D,,,9.5,9.3,,,2.86,,C,D,-
2023,Comercial,FIAT,E-SCUDO,CARGO,ELÉTRICO,Elétrico,A-1,E,,,,,34.4,24.6,0.70,289,A,A,-
2023,Comercial,FIAT,FIORINO,ENDURANCE,1.4-8V,Combustão,M-5,F,8.1,8.4,11.7,12.4,,,1.81,,A,C,-
2023,Comercial,FIAT,FIORINO,WORKING,1.4-8V,Combustão,M-5,F,8.1,8.4,11.7,12.4,,,1.81,,A,C,-
2023,Comercial,FIAT,SCUDO,CARGO TD,1.5 T,Combustão,M-6,D,,,12.4,11.9,,,2.17,,A,C,-
2023,Comercial,FIAT,SCUDO,MULTI TD,1.5 T,Combustão,M-6,D,,,12.4,11.9,,,2.17,,A,C,-
2023,Comercial,FORD,Transit,350 F,2.0 - 16V,Combustão,M-6,D,,,10.0,9.2,,,2.79,,C,D,-
2023,Comercial,FORD,Transit,350 FL,2.0 - 16V,Combustão,M-6,D,,,10.0,9.2,,,2.79,,C,D,-
2023,Comercial,HYUNDAI,HR,HDB 4WD,"2,5 T 16V",Combustão,M-6,D,,,10.2,8.9,,,2.80,,C,D,-
2023,Comercial,KIA,BONGO K2500 4X2 SC,HD SC,2.5 - 16V,Combustão,M-6,D,,,10.4,10.1,,,2.62,,B,D,-
2023,Comercial,KIA,BONGO K2500 4X4 SC,HD SC 4WD,2.5 - 16V,Combustão,M-6,D,,,9.2,8.6,,,3.02,,C,D,-
2023,Comercial,Mercedes-Benz,315CDI STREET,Furgão,2.0-16V,Combustão,M-6,D,,,10.3,11.8,,,2.45,,B,D,-
2023,Comercial,Mercedes-Benz,315CDI STREET,Chassi,2.0-16V,Combustão,M-6,D,,,10.3,11.8,,,2.45,,B,D,-
2023,Comercial,PEUGEOT,EXPERT,CARGO,1.5 T,Combustão,M-6,D,,,12.4,11.9,,,2.17,,A,C,-
2023,Comercial,PEUGEOT,EXPERT,VITRE,1.5 T,Combustão,M-6,D,,,12.4,11.9,,,2.17,,A,C,-
2023,Comercial,PEUGEOT,BOXER,CARGO L2,2.2 T,Combustão,M-6,D,,,10.0,9.9,,,2.70,,B,D,-
2023,Comercial,PEUGEOT,BOXER,CARGO PK,2.2 T,Combustão,M-6,D,,,10.0,9.9,,,2.70,,B,D,-
2023,Comercial,PEUGEOT,BOXER,FURGAO PK,2.2 T,Combustão,M-6,D,,,10.0,9.9,,,2.70,,B,D,-
2023,Comercial,PEUGEOT,E-EXPERT,CARGO,ELÉTRICO,Elétrico,A-1,E,,,,,34.4,24.6,0.70,289,A,A,-
2023,Comercial,PEUGEOT,PARTNER RAPID,BUSINS,1.4-8V,Combustão,M-5,F,8.1,8.4,11.7,12.4,,,1.81,,A,C,-
2023,Comercial,PEUGEOT,PARTNER RAPID,BUSIPK,1.4-8V,Combustão,M-5,F,8.1,8.4,11.7,12.4,,,1.81,,A,C,-
2023,Comercial,Renault,Master,Minibus,2.3-16V,Combustão,M-6,D,,,9.5,9.1,,,2.89,,C,D,-
2023,Comercial,Renault,Master,Chassis Cabine,2.3-16V,Combustão,M-6,D,,,10.3,9.3,,,2.72,,C,D,-
2023,Comercial,Renault,Master,Furgão Pró,2.3-16V,Combustão,M-6,D,,,10.1,9.8,,,2.70,,B,D,-
2023,Comercial,Renault,Master,Furgão,2.3-16V,Combustão,M-6,D,,,10.1,9.8,,,2.70,,B,D,-
2023,Comercial,Renault,Kangoo,MAX ZE,Elétrico,Elétrico,A,E,,,,,34.5,26.1,0.67,148,A,A,-
2023,Comercial,Renault,Kangoo,MAXICAB,Elétrico,Elétrico,A,E,,,,,34.5,26.1,0.67,148,A,A,-
2023,Comercial,Renault,E-KWID,CARGO,Elétrico,Elétrico,A,E,,,,,52.7,39.6,0.44,185,A,A,-
2023,Picape Compacta,CHEVROLET,MONTANA,T AT LTZ,1.2T - 12 V,Combustão,A-6,F,7.7,9.3,11.1,13.3,,,1.81,,B,C,-
2023,Picape Compacta,CHEVROLET,MONTANA,T AT PR,1.2T - 12 V,Combustão,A-6,F,7.7,9.3,11.1,13.3,,,1.81,,B,C,-
2023,Picape Compacta,CHEVROLET,MONTANA,T,1.2T - 12 V,Combustão,M-6,F,8.3,9.6,12.0,13.6,,,1.70,,A,B,SIM
2023,Picape Compacta,CHEVROLET,MONTANA,T LT,1.2T - 12 V,Combustão,M-6,F,8.3,9.6,12.0,13.6,,,1.70,,A,B,SIM
2023,Picape Compacta,FIAT,STRADA,RANCH AT (MY23),1.3-8V,Combustão,CVT-7,F,8.8,9.8,12.5,13.3,,,1.64,,A,B,SIM
2023,Picape Compacta,FIAT,STRADA,VOLCANO AT (MY23),1.3-8V,Combustão,CVT-7,F,8.8,9.8,12.5,13.3,,,1.64,,A,B,SIM
2023,Picape Compacta,FIAT,STRADA,FREEDOM CS (MY23),1.3-8V,Combustão,M-5,F,8.9,10.4,12.9,14.7,,,1.57,,A,B,SIM
2023,Picape Compacta,FIAT,STRADA,ENDURANCE CD,1.4-8V,Combustão,M-5,F,8.4,9.2,11.9,13.3,,,1.72,,A,B,SIM
2023,Picape Compacta,FIAT,STRADA,ENDURANCE CS,1.4-8V,Combustão,M-5,F,8.4,9.2,11.9,13.3,,,1.72,,A,B,SIM
2023,Picape Compacta,FIAT,STRADA,FREEDOM CD13 (CY23),1.3-8V,Combustão,M-5,F,8.9,10.0,12.5,14.3,,,1.61,,A,B,SIM
2023,Picape Compacta,FIAT,STRADA,VOLCANO CD13 (CY23),1.3-8V,Combustão,M-5,F,8.9,10.0,12.5,14.3,,,1.61,,A,B,SIM
2023,Picape Compacta,FIAT,STRADA,RANCH T200AT,1.0-12V T,Combustão,CVT-7,F,8.3,9.4,12.1,13.2,,,1.71,,A,B,SIM
2023,Picape Compacta,FIAT,STRADA,ULTRA T200AT,1.0-12V T,Combustão,CVT-7,F,8.3,9.4,12.1,13.2,,,1.71,,A,B,SIM
2023,Picape Compacta,FIAT,STRADA,ENDURAN CS13,1.3-8V,Combustão,M-5,F,9.3,10.0,13.1,14.2,,,1.56,,A,B,SIM
2023,Picape Compacta,Renault,Oroch,Intense,1.3 - 16V,Combustão,CVT,F,7.4,7.8,10.5,11.0,,,2.01,,E,C,-
2023,Picape Compacta,Renault,Oroch,Iconic,1.3 - 16V,Combustão,CVT,F,7.4,7.8,10.5,11.0,,,2.01,,E,C,-
2023,Picape Compacta,Renault,Oroch,Outsider,1.3 - 16V,Combustão,CVT,F,7.4,7.8,10.5,11.0,,,2.01,,E,C,-
2023,Picape Compacta,Renault,Oroch,Intense16M,1.6 - 16V,Combustão,M-6,F,7.4,8.0,11.3,11.6,,,1.93,,D,C,-
2023,Picape Compacta,Renault,Oroch,PRO 16,1.6 - 16V,Combustão,M-6,F,7.4,8.0,11.3,11.6,,,1.93,,D,C,-
2023,Picape Compacta,VW,SAVEIRO,TRENDLINE SC,1.6-16V,Combustão,M - 5,F,8.1,9.0,11.7,12.8,,,1.77,,B,C,-
2023,Picape Compacta,VW,SAVEIRO,ROBUST SC,1.6-16V,Combustão,M - 5,F,8.1,9.0,11.7,12.8,,,1.77,,B,C,-
2023,Picape Compacta,VW,SAVEIRO,CROSS CD,1.6-16V,Combustão,M - 5,F,7.9,8.8,11.4,12.5,,,1.82,,B,C,-
2023,Picape Compacta,VW,SAVEIRO,ROBUST CD,1.6-16V,Combustão,M - 5,F,7.9,8.8,11.4,12.5,,,1.82,,B,C,-
2023,Picape Compacta,VW,SAVEIRO,CS ROBUST MF(MY24),1.6-16V,Combustão,M - 5,F,7.9,9.1,11.5,12.9,,,1.79,,B,C,-
2023,Picape Compacta,VW,SAVEIRO,CS TRENDLINE MF (MY24),1.6-16V,Combustão,M - 5,F,7.9,9.1,11.5,12.9,,,1.79,,B,C,-
2023,Picape Compacta,VW,SAVEIRO,CD ROBUST MF(MY24),1.6-16V,Combustão,M - 5,F,7.8,8.9,11.3,12.6,,,1.82,,B,C,-
2023,Picape Compacta,VW,SAVEIRO,CD EXTREME MF (MY24),1.6-16V,Combustão,M - 5,F,7.8,8.9,11.3,12.6,,,1.82,,B,C,-
2023,Picape,CHEVROLET,S10,HC DD4A,2.8 - 16V,Combustão,A-6,D,,,8.4,10.4,,,2.96,,D,D,-
2023,Picape,CHEVROLET,S10,LT DD4A,2.8 - 16V,Combustão,A-6,D,,,8.6,10.9,,,2.86,,C,D,-
2023,Picape,CHEVROLET,S10,LTZ DD4A,2.8 - 16V,Combustão,A-6,D,,,8.6,10.9,,,2.86,,C,D,-
2023,Picape,CHEVROLET,S10,LS DD4,2.8 - 16V,Combustão,M-6,D,,,9.3,10.8,,,2.73,,C,D,-
2023,Picape,CHEVROLET,S10,LS DS4,2.8 - 16V,Combustão,M-6,D,,,9.4,10.6,,,2.73,,C,D,-
2023,Picape,CHEVROLET,S10,LS DS4C,2.8 - 16V,Combustão,M-6,D,,,9.4,10.6,,,2.73,,C,D,-
2023,Picape,CHEVROLET,S10,Z71,2.8 - 16V,Combustão,A-6,D,,,8.3,10.0,,,3.01,,D,D,-
2023,Picape,CHEVROLET,S10,MID DD4A,2.8 - 16V,Combustão,A-6,D,,,8.6,10.9,,,2.86,,C,D,-
2023,Picape,CHEVROLET,S10,LT DD4,2.8 - 16V,Combustão,M-6,D,,,9.3,10.8,,,2.73,,C,D,-
2023,Picape,CHEVROLET,SILVERADO,HC,5.3 V8,Combustão,A-10,G,,,6.0,7.2,,,3.48,,E,E,-
2023,Picape,FIAT,TORO,RANCH AT9 4X4 (CY23),2.0 T,Combustão,A-9,D,,,10.5,13.0,,,2.33,,A,C,-
2023,Picape,FIAT,TORO,VOLCANO AT9 4X4 (CY23),2.0 T,Combustão,A-9,D,,,10.5,13.0,,,2.33,,A,C,-
2023,Picape,FIAT,TORO,ULTRA AT9 4X4 (CY23),2.0 T,Combustão,A-9,D,,,10.1,12.4,,,2.44,,B,D,-
2023,Picape,FIAT,TORO,FREEDOM AT9 4X4,2.0 T,Combustão,A-9,D,,,10.1,12.4,,,2.44,,B,D,-
2023,Picape,FIAT,TORO,VOLCANO TURBO (CY23),1.3 16V T,Combustão,A-6,F,6.6,8.0,9.5,11.2,,,2.13,,A,C,-
2023,Picape,FIAT,TORO,FREEDOM TURBO (OPT 31S) (CY23),1.3 16V T,Combustão,A-6,F,6.6,7.9,9.5,11.2,,,2.15,,A,C,-
2023,Picape,FIAT,TORO,FREEDOM TURBO (CY23),1.3 16V T,Combustão,A-6,F,6.6,7.9,9.5,11.2,,,2.15,,A,C,-
2023,Picape,FIAT,TORO,ENDUR T270 AT6,1.3 16V T,Combustão,A-6,F,6.7,8.3,9.6,11.7,,,2.08,,A,C,-
2023,Picape,FIAT,TORO,FREED T270 AT6 / VOLC T270 AT6,1.3 16V T,Combustão,A-6,F,6.6,8.0,9.4,11.1,,,2.15,,A,C,-
2023,Picape,FIAT,TORO,FREED T270 AT6 (OPT 4D7),1.3 16V T,Combustão,A-6,F,6.6,7.8,9.4,11.0,,,2.17,,A,C,-
2023,Picape,FORD,Maverick,XLT,2.0 GTDi,Combustão,A-8,G,,,8.8,11.1,,,2.26,,A,C,-
2023,Picape,FORD,Maverick,Lariat FX4,2.0 GTDi,Combustão,A-8,G,,,8.8,11.1,,,2.26,,A,C,-
2023,Picape,FORD,Maverick,Hibrido Lariat,2.5 FHEV,Híbrido,eCVT,G,,,15.7,13.6,,,1.44,,A,B,SIM
2023,Picape,FORD,Ranger 4x4 CS,XL,2.2 - 16V,Combustão,M-6,D,,,10.4,10.7,,,2.55,,B,D,-
2023,Picape,FORD,Ranger 4x4 CD,XL,2.2 - 16V,Combustão,M-6,D,,,10.4,10.7,,,2.55,,B,D,-
2023,Picape,FORD,Ranger 4x2,XLS,2.2 - 16V,Combustão,A-6,D,,,9.5,10.7,,,2.71,,C,D,-
2023,Picape,FORD,Ranger 4x2,XLS Black,2.2 - 16V,Combustão,A-6,D,,,9.5,10.7,,,2.71,,C,D,-
2023,Picape,FORD,Ranger 4x4,XLS,2.2 - 16V,Combustão,A-6,D,,,9.1,10.2,,,2.82,,C,D,-
2023,Picape,FORD,Ranger 4x4,XL,3.2 - 20V,Combustão,A-6,D,,,8.6,9.6,,,3.02,,D,D,-
2023,Picape,FORD,Ranger 4x4,XLS,3.2 - 20V,Combustão,A-6,D,,,8.6,9.6,,,3.02,,D,D,-
2023,Picape,FORD,Ranger 4x4,XLT,3.2 - 20V,Combustão,A-6,D,,,8.6,9.6,,,3.02,,D,D,-
2023,Picape,FORD,Ranger 4x4,FX4,3.2 - 20V,Combustão,A-6,D,,,8.6,9.6,,,3.02,,D,D,-
2023,Picape,FORD,Ranger 4x4,STORM,3.2 - 20V,Combustão,A-6,D,,,8.6,9.6,,,3.02,,D,D,-
2023,Picape,FORD,Ranger 4x4,LTD,3.2 - 20V,Combustão,A-6,D,,,8.6,9.6,,,3.02,,D,D,-
2023,Picape,FORD,Nova Ranger 4x4,XL,2.0 - 16V,Combustão,M-6,D,,,10.2,11.0,,,2.53,,B,D,-
2023,Picape,FORD,Nova Ranger 4x4,XLS,2.0 - 16V,Combustão,M-6,D,,,10.2,11.0,,,2.53,,B,D,-
2023,Picape,FORD,Nova Ranger 4x2,XLS,2.0 - 16V,Combustão,A-6,D,,,10.1,12.4,,,2.43,,B,D,-
2023,Picape,FORD,Nova Ranger 4x4,XLS,2.0 - 16V,Combustão,A-6,D,,,10.0,11.5,,,2.53,,B,D,-
2023,Picape,FORD,Nova Ranger 4x4,XLS,3.0 V6 - 24V,Combustão,A-10,D,,,8.9,10.2,,,2.88,,D,D,-
2023,Picape,FORD,Nova Ranger 4x4,XLT,3.0 V6 - 24V,Combustão,A-10,D,,,8.9,10.2,,,2.88,,D,D,-
2023,Picape,FORD,Nova Ranger 4x4,LTD,3.0 V6 - 24V,Combustão,A-10,D,,,8.9,10.2,,,2.88,,D,D,-
2023,Picape,FORD,Nova Ranger 4x4,LTD+,3.0 V6 - 24V,Combustão,A-10,D,,,8.9,10.2,,,2.88,,D,D,-
2023,Picape,FORD,F150,Lariat,5.0 - 32V,Combustão,A-10,G,,,6.3,8.6,,,3.13,,E,D,-
2023,Picape,FORD,F150,Platinum,5.0 - 32V,Combustão,A-10,G,,,6.3,8.6,,,3.13,,E,D,-
2023,Picape,JAC,IEV330P,IEV330P,ELÉTRICO,Elétrico,A-1,E,,,,,29.2,25.1,0.75,226,A,A,-
2023,Picape,JEEP,GLADIATOR,RUBICON,3.6-24V,Combustão,A-8,G,,,6.5,7.4,,,3.24,,E,D,-
2023,Picape,Mitsubishi,L200 Triton Outdoor,GLX,2.4-16V,Combustão,M-6,D,,,10.5,12.5,,,2.36,,A,C,-
2023,Picape,Mitsubishi,L200 Triton Outdoor,GLS,2.4-16V,Combustão,A-5,D,,,9.8,11.1,,,2.61,,B,D,-
2023,Picape,Mitsubishi,L200 Triton,GL,2.4-16V,Combustão,M-6,D,,,10.5,12.5,,,2.36,,A,C,-
2023,Picape,Mitsubishi,L200 Triton,GLS,2.4-16V,Combustão,A-5,D,,,9.8,11.1,,,2.61,,B,D,-
2023,Picape,Mitsubishi,L200 Triton,SAVANA,2.4-16V,Combustão,A-5,D,,,9.8,11.1,,,2.61,,B,D,-
2023,Picape,Mitsubishi,L200 Triton Sport,GLS,2.4-16V,Combustão,M-6,D,,,10.3,11.1,,,2.52,,B,D,-
2023,Picape,Mitsubishi,L200 Triton Sport,GLX,2.4-16V,Combustão,M-6,D,,,10.3,11.1,,,2.52,,B,D,-
2023,Picape,Mitsubishi,L200 Triton Sport,GL,2.4-16V,Combustão,M-6,D,,,10.3,11.1,,,2.52,,B,D,-
2023,Picape,Mitsubishi,L200 Triton Sport,GLS,2.4-16V,Combustão,A-6,D,,,9.3,10.3,,,2.78,,C,D,-
2023,Picape,Mitsubishi,L200 Triton Sport,HPE,2.4-16V,Combustão,A-6,D,,,9.3,10.3,,,2.78,,C,D,-
2023,Picape,Mitsubishi,L200 Triton Sport,HPE-S,2.4-16V,Combustão,A-6,D,,,9.3,10.3,,,2.78,,C,D,-
2023,Picape,Mitsubishi,L200 Triton Sport,SAVANA,2.4-16V,Combustão,A-6,D,,,9.3,10.3,,,2.78,,C,D,-
2023,Picape,Nissan,Frontier,S,2.3-16V,Combustão,M-6,D,,,9.5,10.9,,,2.68,,C,D,-
2023,Picape,Nissan,Frontier,ATK,2.3-16V,Combustão,A-7,D,,,9.1,11.0,,,2.74,,C,D,-
2023,Picape,Nissan,Frontier,PRO4X,2.3-16V,Combustão,A-7,D,,,9.1,11.0,,,2.74,,C,D,-
2023,Picape,Nissan,Frontier,SE,2.3-16V,Combustão,A-7,D,,,9.1,11.0,,,2.74,,C,D,-
2023,Picape,Nissan,Frontier,PLT,2.3-16V,Combustão,A-7,D,,,9.1,11.0,,,2.74,,C,D,-
2023,Picape,Nissan,Frontier,XE,2.3-16V,Combustão,A-7,D,,,9.1,11.0,,,2.74,,C,D,-
2023,Picape,Nissan,Frontier 24MY,S,2.3-16V,Combustão,M-6,D,,,10.0,10.9,,,2.60,,B,D,-
2023,Picape,Nissan,Frontier 24MY,ATK,2.3-16V,Combustão,A-7,D,,,9.1,11.0,,,2.73,,C,D,-
2023,Picape,Nissan,Frontier 24MY,PRO4X,2.3-16V,Combustão,A-7,D,,,9.1,11.0,,,2.73,,C,D,-
2023,Picape,Nissan,Frontier 24MY,SE,2.3-16V,Combustão,A-7,D,,,9.1,11.0,,,2.73,,C,D,-
2023,Picape,Nissan,Frontier 24MY,XE,2.3-16V,Combustão,A-7,D,,,9.3,10.9,,,2.72,,C,D,-
2023,Picape,Nissan,Frontier 24MY,PLT,2.3-16V,Combustão,A-7,D,,,9.3,10.9,,,2.72,,C,D,-
2023,Picape,RAM,1500,REBEL HEMI CC,5.7-16V,Combustão,A-8,G,,,5.4,6.8,,,3.81,,E,E,-
2023,Picape,RAM,CLASSIC,LARAMIE,5.7-16V,Combustão,A-8,G,,,5.2,6.4,,,3.96,,E,E,-
2023,Picape,RAM,CLASSIC,RT,5.7-16V,Combustão,A-8,G,,,5.2,6.4,,,3.96,,E,E,-
2023,Picape,RAM,1500,LIMITED HEMI,5.7-16V,Combustão,A-8,G,,,5.5,7.2,,,3.65,,E,E,-
2023,Picape,RAM,1500,LIMITED NIGHT EDITION,5.7-16V,Combustão,A-8,G,,,5.5,7.2,,,3.65,,E,E,-
2023,Picape,RAM,RAMPAGE,REBEL AT GAS,2.0-16V T,Combustão,A-9,G,,,7.9,9.7,,,2.58,,B,D,-
2023,Picape,RAM,RAMPAGE,RT GAS,2.0-16V T,Combustão,A-9,G,,,8.0,10.0,,,2.53,,B,D,-
2023,Picape,RAM,RAMPAGE,LARAMIE GAS,2.0-16V T,Combustão,A-9,G,,,7.8,9.7,,,2.60,,B,D,-
2023,Picape,RAM,RAMPAGE,LARAMIE DS,2.0 TD,Combustão,A-9,D,,,9.9,12.4,,,2.47,,B,D,-
2023,Picape,RAM,RAMPAGE,REBEL DS,2.0 TD,Combustão,A-9,D,,,9.8,12.4,,,2.49,,B,D,-
2023,Picape,TOYOTA,HILUX DIESEL 4X4,GRS (wide tread),2.8-16V,Combustão,A-6,D,,,,,,,2.69,,RelaCtiva,AbsoDluta,-
2023,Picape,TOYOTA,HILUX DIESEL 4X4,SRX Limited,2.8-16V,Combustão,A-6,D,,,10.1,11.3,,,2.54,,B,D,-
2023,Picape,TOYOTA,HILUX DIESEL 4X4,SRX,2.8-16V,Combustão,A-6,D,,,10.1,11.3,,,2.54,,B,D,-
2023,Picape,TOYOTA,HILUX DIESEL 4X4,SRV,2.8-16V,Combustão,A-6,D,,,10.1,11.3,,,2.54,,B,D,-
2023,Picape,TOYOTA,HILUX DIESEL 4X4,SR,2.8-16V,Combustão,A-6,D,,,10.1,11.3,,,2.54,,B,D,-
2023,Picape,TOYOTA,HILUX DIESEL 4X4,SC,2.8-16V,Combustão,M-6,D,,,10.4,11.6,,,2.46,,B,D,-
2023,Picape,TOYOTA,HILUX DIESEL 4X4,CC,2.8-16V,Combustão,M-6,D,,,10.4,11.6,,,2.46,,B,D,-
2023,Picape,TOYOTA,HILUX DIESEL 4X4,POWER PACK,2.8-16V,Combustão,M-6,D,,,10.3,11.8,,,2.46,,B,D,-
2023,Picape,TOYOTA,HILUX DIESEL 4X4,Conquest,2.8-16V,Combustão,A-6,D,,,10.1,11.3,,,2.54,,B,D,-
2023,Picape,TOYOTA,HILUX DIESEL 4X4,GRS,2.8-16V,Combustão,A-6,D,,,9.8,11.1,,,2.61,,B,D,-
2023,Picape,TOYOTA,HILUX DIESEL 4X4,SRX Plus,2.8-16V,Combustão,A-6,D,,,9.7,10.6,,,2.68,,C,D,-
2023,Picape,VW,AMAROK,V6 EXTREME CD,3.0-24V,Combustão,A - 8,D,,,9.0,9.7,,,2.92,,D,D,-
2023,Picape,VW,AMAROK,V6 COMFORTLINE CD,3.0-24V,Combustão,A - 8,D,,,9.0,9.7,,,2.92,,D,D,-
2023,Picape,VW,AMAROK,V6 HIGHLINE CD,3.0-24V,Combustão,A - 8,D,,,9.0,9.7,,,2.92,,D,D,-
2023,Esportivo,BMW,M3,Competition,3.0 - 24V,Combustão,A-8,G,,,7.3,9.4,,,2.76,,C,D,-
2023,Esportivo,BMW,M2,Coupe,3.0 - 24V,Combustão,A-8,G,,,7.5,9.2,,,2.72,,C,D,-
2023,Esportivo,BMW,M2,Coupe Track,3.0 - 24V,Combustão,A-8,G,,,7.5,9.2,,,2.72,,C,D,-
2023,Esportivo,CHEVROLET,CAMARO,2SS CONV,6.2L - 16V,Combustão,A-10,G,,,6.1,9.0,,,3.15,,D,D,-
2023,Esportivo,CHEVROLET,CAMARO,2SS,6.2L - 16V,Combustão,A-10,G,,,6.2,9.4,,,3.09,,D,D,-
2023,Esportivo,FERRARI,ROMA,--,3.9-32V,Combustão,DCT-8,G,,,6.9,8.3,,,3.00,,D,D,-
2023,Esportivo,FERRARI,PORTOFINO,M,3.9-32V,Combustão,DCT-8,G,,,6.7,8.4,,,3.04,,D,D,-
2023,Esportivo,FERRARI,F8,SPIDER,3.9-32V,Combustão,DCT-7,G,,,5.6,7.0,,,3.68,,E,E,-
2023,Esportivo,FERRARI,F8,TRIBUTO,3.9-32V,Combustão,DCT-7,G,,,5.6,7.0,,,3.68,,E,E,-
2023,Esportivo,FERRARI,296,GTB,3.0-24V,Plug-in,DCT-8,G,,,6.3,8.4,8.9,11.9,2.02,10,B,C,-
2023,Esportivo,FORD,Mustang,Mach 1,5.0 - 32V,Combustão,A-10,G,,,6.1,8.8,,,3.19,,D,D,-
2023,Esportivo,HONDA,CIVIC,TYPE-R,2.0T - 16V,Combustão,M,G,,,8.8,11.1,,,2.27,,C,C,-
2023,Esportivo,JAGUAR,F-TYPE,300RD CP,2.0-16V,Combustão,A-8,G,,,7.5,9.7,,,2.68,,C,D,-
2023,Esportivo,JAGUAR,F-TYPE,300RD CB,2.0-16V,Combustão,A-8,G,,,7.5,9.7,,,2.68,,C,D,-
2023,Esportivo,JAGUAR,F-TYPE (24 MY),300RD CP,2.0-16V,Combustão,A-8,G,,,8.8,11.0,,,2.28,,C,C,-
2023,Esportivo,JAGUAR,F-TYPE (24 MY),300RD CB,2.0-16V,Combustão,A-8,G,,,8.8,11.0,,,2.28,,C,C,-
2023,Esportivo,JAGUAR,F-TYPE (24 MY),300CB 75,2.0-16V,Combustão,A-8,G,,,8.8,11.0,,,2.28,,C,C,-
2023,Esportivo,JAGUAR,F-TYPE (24 MY),300CP 75,2.0-16V,Combustão,A-8,G,,,8.8,11.0,,,2.28,,C,C,-
2023,Esportivo,LAMBORGHINI,HURACAN,EVO SP,5.2-40V,Combustão,DCT-7,G,,,5.1,6.8,,,3.96,,E,E,-
2023,Esportivo,LAMBORGHINI,HURACAN,EVO CP,5.2-40V,Combustão,DCT-7,G,,,5.1,6.8,,,3.96,,E,E,-
2023,Esportivo,MCLAREN,ARTURA,----,3.0-24V,Plug-in,DCT-8,G,,,6.6,8.3,11.3,15.4,1.58,20,A,B,SIM
2023,Esportivo,PORSCHE,BOXSTER,GTS4.0,4.0-24V,Combustão,DCT-7,G,,,7.1,8.9,,,2.84,,C,D,-
2023,Esportivo,PORSCHE,BOXSTER,25 Anos,4.0-24V,Combustão,DCT-7,G,,,7.1,8.9,,,2.84,,C,D,-
2023,Esportivo,PORSCHE,BOXSTER,SPYDER,4.0-24V,Combustão,DCT-7,G,,,6.8,8.4,,,3.01,,D,D,-
2023,Esportivo,PORSCHE,BOXSTER,--,2.0-16V,Combustão,DCT-7,G,,,7.9,10.0,,,2.55,,C,D,-
2023,Esportivo,PORSCHE,BOXSTER,T,2.0-16V,Combustão,DCT-7,G,,,7.9,10.0,,,2.55,,C,D,-
2023,Esportivo,PORSCHE,BOXSTER,Style,2.0-16V,Combustão,DCT-7,G,,,7.9,10.0,,,2.55,,C,D,-
2023,Esportivo,PORSCHE,CAYMAN,GTS 4.0,4.0-24V,Combustão,DCT-7,G,,,7.1,8.9,,,2.84,,C,D,-
2023,Esportivo,PORSCHE,CAYMAN,GT4,4.0-24V,Combustão,DCT-7,G,,,6.8,8.4,,,3.01,,D,D,-
2023,Esportivo,PORSCHE,CAYMAN,--,2.0-16V,Combustão,DCT-7,G,,,7.9,10.0,,,2.55,,C,D,-
2023,Esportivo,PORSCHE,CAYMAN,T,2.0-16V,Combustão,DCT-7,G,,,7.9,10.0,,,2.55,,C,D,-
2023,Esportivo,PORSCHE,CAYMAN,Style,2.0-16V,Combustão,DCT-7,G,,,7.9,10.0,,,2.55,,C,D,-
2023,Esportivo,PORSCHE,CAYMAN,GT4 RS,4.0-24V,Combustão,DCT-7,G,,,5.6,7.1,,,3.62,,E,E,-
2023,Esportivo,PORSCHE,911,TURBO S,3.7-24V,Combustão,DCT-8,G,,,5.7,7.5,,,3.54,,E,E,-
2023,Esportivo,PORSCHE,911,TURBO S CA,3.7-24V,Combustão,DCT-8,G,,,5.7,7.5,,,3.54,,E,E,-
2023,Esportivo,PORSCHE,911,TURBO,3.7-24V,Combustão,DCT-8,G,,,6.1,7.9,,,3.29,,D,E,-
2023,Esportivo,PORSCHE,911,TURBO CAB,3.7-24V,Combustão,DCT-8,G,,,6.1,7.9,,,3.29,,D,E,-
2023,Esportivo,PORSCHE,911,CARRERA S,3.0-24V,Combustão,DCT-8,G,,,7.3,8.9,,,2.81,,C,D,-
2023,Esportivo,PORSCHE,911,CARRERA SC,3.0-24V,Combustão,DCT-8,G,,,7.3,8.9,,,2.81,,C,D,-
2023,Esportivo,PORSCHE,911,CARRERA GTS,3.0-24V,Combustão,DCT-8,G,,,6.8,8.6,,,2.98,,D,D,-
2023,Esportivo,PORSCHE,911,CARRERA GTS CA,3.0-24V,Combustão,DCT-8,G,,,6.9,8.7,,,2.94,,D,D,-
2023,Esportivo,PORSCHE,911,TARGA 4GTS,3.0-24V,Combustão,DCT-8,G,,,6.9,8.7,,,2.94,,D,D,-
